Z_Value,X_Value,Y_Value
53.18452579,1000,40.16408157
53.24652838,1001,40.33794022
53.30647398,1002,40.5146904
53.3643065,1003,40.6943512
53.41996982,1004,40.87694168
53.47340786,1005,41.06248093
53.52456452,1006,41.25098419
53.57338368,1007,41.44247437
53.61980927,1008,41.63697052
53.66378516,1009,41.8344841
53.70525527,1010,42.03504181
53.74416349,1011,42.23865509
53.78045373,1012,42.44535065
53.81406988,1013,42.65513992
53.84495584,1014,42.86804199
53.87305552,1015,43.08407974
53.89831281,1016,43.30326843
53.92067162,1017,43.52562714
53.94007584,1018,43.75117493
53.95646938,1019,43.97993469
53.96979613,1020,44.21191406
53.98,1021,44.44713974
53.98703879,1022,44.68559265
53.99092595,1023,44.92710495
53.99168883,1024,45.17148209
53.98935479,1025,45.41851807
53.98395119,1026,45.66801453
53.97550536,1027,45.91976547
53.96404468,1028,46.17357635
53.94959649,1029,46.429245
53.93218815,1030,46.68656921
53.91184701,1031,46.94535065
53.88860043,1032,47.2053833
53.86247576,1033,47.46646881
53.83350036,1034,47.72840881
53.80170157,1035,47.99100113
53.76710675,1036,48.25404358
53.72974327,1037,48.51733398
53.68963846,1038,48.78067398
53.64681969,1039,49.04386139
53.60131431,1040,49.30669785
53.55314968,1041,49.56898117
53.50235314,1042,49.83050919
53.44895206,1043,50.09108353
53.39297378,1044,50.3504982
53.33444566,1045,50.60855865
53.27339506,1046,50.8650589
53.20984932,1047,51.11980057
53.14383581,1048,51.37258148
53.07538187,1049,51.62320709
53.00451487,1050,51.87146759
52.93126215,1051,52.11716461
52.85565108,1052,52.36009979
52.77770899,1053,52.60006714
52.69746325,1054,52.83687592
52.61494122,1055,53.07031631
52.53017024,1056,53.30018997
52.44317768,1057,53.52629471
52.35399087,1058,53.74843216
52.26263719,1059,53.96640015
52.16914398,1060,54.17999649
52.07353859,1061,54.38902283
51.97584839,1062,54.59328079
51.87610072,1063,54.79256058
51.77432295,1064,54.98667145
51.67054241,1065,55.17540359
51.56478647,1066,55.35856247
51.45708249,1067,55.53594589
51.34745781,1068,55.70735168
51.23593979,1069,55.87257767
51.12255579,1070,56.03142548
51.00733316,1071,56.18369293
50.89029924,1072,56.32918167
50.77148141,1073,56.46768951
50.65090701,1074,56.59901428
50.52860339,1075,56.7229538
50.40459791,1076,56.83930969
50.27891792,1077,56.94788361
50.15159079,1078,57.04846954
50.02264385,1079,57.14086533
49.89210447,1080,57.2248764
49.76,1081,57.3003006
49.62636166,1082,57.36699295
49.49123617,1083,57.42506027
49.35467408,1084,57.47465515
49.21672597,1085,57.51594162
49.07744241,1086,57.54907608
48.93687398,1087,57.57422256
48.79507124,1088,57.59154129
48.65208478,1089,57.60118866
48.50796516,1090,57.6033287
48.36276295,1091,57.59811783
48.21652873,1092,57.58571625
48.06931306,1093,57.56628799
47.92116653,1094,57.53998947
47.77213969,1095,57.5069809
47.62228314,1096,57.46742249
47.47164743,1097,57.42147446
47.32028314,1098,57.36930084
47.16824084,1099,57.31105423
47.0155711,1100,57.24689865
46.8623245,1101,57.17699051
46.7085516,1102,57.10149765
46.55430299,1103,57.02057266
46.39962923,1104,56.93437958
46.24458089,1105,56.8430748
46.08920855,1106,56.74682236
45.93356278,1107,56.64578247
45.77769414,1108,56.54010773
45.62165323,1109,56.42996597
45.46549059,1110,56.31551743
45.30925681,1111,56.19691467
45.15300247,1112,56.07432556
44.99677812,1113,55.94790649
44.84063435,1114,55.81781769
44.68462172,1115,55.68421936
44.52879081,1116,55.54726791
44.37319219,1117,55.4071312
44.21787643,1118,55.26396179
44.06289411,1119,55.11792374
43.9082958,1120,54.96917725
43.75413206,1121,54.81788254
43.60045347,1122,54.66419601
43.44731061,1123,54.50827789
43.29475404,1124,54.35029221
43.14283434,1125,54.19039917
42.99160208,1126,54.02875137
42.84110783,1127,53.86551666
42.69140217,1128,53.70085144
42.54253566,1129,53.53491974
42.39455888,1130,53.36787415
42.2475224,1131,53.19987869
42.10147679,1132,53.03109741
41.95647263,1133,52.86168289
41.81256048,1134,52.69179916
41.66979093,1135,52.52160645
41.52821453,1136,52.35126495
41.38788187,1137,52.18093109
41.24884351,1138,52.01076889
41.11115004,1139,51.84093475
40.97485201,1140,51.67159653
40.84,1141,51.50290298
40.70663414,1142,51.33499146
40.57475272,1143,51.16786957
40.44434362,1144,51.00151443
40.31539468,1145,50.83590698
40.18789376,1146,50.67102432
40.06182873,1147,50.50684738
39.93718743,1148,50.34335709
39.81395772,1149,50.18052673
39.69212747,1150,50.01833725
39.57168453,1151,49.85677338
39.45261675,1152,49.6958046
39.334912,1153,49.53541565
39.21855812,1154,49.37558746
39.10354299,1155,49.21629333
38.98985444,1156,49.05751419
38.87748036,1157,48.89923096
38.76640858,1158,48.74142075
38.65662696,1159,48.58406448
38.54812337,1160,48.42713928
38.44088566,1161,48.27062607
38.33490169,1162,48.11449814
38.23015932,1163,47.95874405
38.12664639,1164,47.80333328
38.02435078,1165,47.64825058
37.92326033,1166,47.49347305
37.82336291,1167,47.33898163
37.72464636,1168,47.1847496
37.62709856,1169,47.03076172
37.53070735,1170,46.87699509
37.43546059,1171,46.72343063
37.34134615,1172,46.57004166
37.24835187,1173,46.41681671
37.15646561,1174,46.26372528
37.06567524,1175,46.11074829
36.9759686,1176,45.95786667
36.88733356,1177,45.80506134
36.79975797,1178,45.65230942
36.7132297,1179,45.49958801
36.62773659,1180,45.34687805
36.5432665,1181,45.19415665
36.4598073,1182,45.04140472
36.37734683,1183,44.88860321
36.29587296,1184,44.7357254
36.21537355,1185,44.58275604
36.13583644,1186,44.42966843
36.05724951,1187,44.2764473
35.97960059,1188,44.12306595
35.90287756,1189,43.96950912
35.82706827,1190,43.81575012
35.75216058,1191,43.66177368
35.67814233,1192,43.5075531
35.6050014,1193,43.35307312
35.53272564,1194,43.19830704
35.4613029,1195,43.04323578
35.39072105,1196,42.88784409
35.32096793,1197,42.73210144
35.25203141,1198,42.57599258
35.18389934,1199,42.41949463
35.11655959,1200,42.26258469
35.05,1201,42.1052475
34.98421305,1202,41.94747162
34.91920962,1203,41.78931046
34.85500521,1204,41.63083267
34.79161532,1205,41.4720993
34.72905546,1206,41.31317902
34.66734112,1207,41.15414429
34.6064878,1208,40.99505234
34.546511,1209,40.83597183
34.48742621,1210,40.67697525
34.42924894,1211,40.51811981
34.37199469,1212,40.35948181
34.31567896,1213,40.20111847
34.26031724,1214,40.04310226
34.20592503,1215,39.88549805
34.15251783,1216,39.72837067
34.10011115,1217,39.57178879
34.04872048,1218,39.41581726
33.99836132,1219,39.26052475
33.94904916,1220,39.10597229
33.90079952,1221,38.95223236
33.85362788,1222,38.79936981
33.80754975,1223,38.64744949
33.76258062,1224,38.49653625
33.718736,1225,38.34670258
33.67603138,1226,38.19800949
33.63448227,1227,38.05052185
33.59410416,1228,37.90431213
33.55491254,1229,37.75944519
33.51692293,1230,37.61598206
33.48015082,1231,37.47399902
33.4446117,1232,37.3335495
33.41032108,1233,37.19471359
33.37729446,1234,37.05754852
33.34554734,1235,36.92211914
33.3150952,1236,36.78850174
33.28595357,1237,36.65675354
33.25813792,1238,36.52694702
33.23166377,1239,36.39914703
33.20654661,1240,36.27341461
33.18280193,1241,36.14982224
33.16044525,1242,36.02843857
33.13949206,1243,35.90932083
33.11995785,1244,35.7925415
33.10185813,1245,35.67816925
33.08520839,1246,35.56626511
33.07002414,1247,35.45689774
33.05632087,1248,35.3501358
33.04411409,1249,35.24604034
33.03341928,1250,35.14468384
33.02425196,1251,35.04612732
33.01662762,1252,34.95043945
33.01056176,1253,34.8576889
33.00606987,1254,34.76793671
33.00316747,1255,34.68125916
33.00187004,1256,34.59770966
33.00219308,1257,34.5173645
33.0041521,1258,34.44028473
33.0077626,1259,34.366539
33.01304006,1260,34.29619598
33.02,1261,34.22931671
33.0286422,1262,34.16594315
33.03890363,1263,34.10599899
33.05070555,1264,34.04938126
33.06396921,1265,33.99598694
33.07861587,1266,33.94570923
33.09456679,1267,33.89844513
33.11174323,1268,33.85409546
33.13006644,1269,33.81255341
33.14945768,1270,33.77371597
33.16983821,1271,33.73748016
33.19112929,1272,33.70374298
33.21325217,1273,33.67239761
33.23612812,1274,33.64334488
33.25967838,1275,33.61647797
33.28382422,1276,33.59169388
33.30848689,1277,33.56888962
33.33358766,1278,33.54796219
33.35904777,1279,33.52880859
33.38478849,1280,33.51132202
33.41073108,1281,33.49539948
33.43679679,1282,33.48094177
33.46290687,1283,33.4678421
33.4889826,1284,33.45599747
33.51494522,1285,33.44530487
33.54071599,1286,33.43566132
33.56621617,1287,33.42695999
33.59136702,1288,33.41910172
33.61608979,1289,33.41197586
33.64030575,1290,33.40548706
33.66393614,1291,33.3995285
33.68690223,1292,33.39399719
33.70912528,1293,33.38878632
33.73052654,1294,33.38379669
33.75102727,1295,33.37892532
33.77054873,1296,33.37406158
33.78901217,1297,33.36911011
33.80633886,1298,33.36396408
33.82245005,1299,33.35852051
33.83726699,1300,33.35267258
33.85071095,1301,33.34632111
33.86270318,1302,33.33935928
33.87316495,1303,33.33168411
33.8820175,1304,33.32319641
33.88918209,1305,33.31378937
33.89457999,1306,33.30335617
33.89813245,1307,33.29179764
33.89976073,1308,33.27900696
33.89938609,1309,33.26488495
33.89692977,1310,33.24932861
33.89231305,1311,33.23222733
33.88545718,1312,33.2134819
33.87628341,1313,33.19298935
33.86471301,1314,33.17064667
33.85066723,1315,33.14634705
33.83406732,1316,33.1199913
33.81483456,1317,33.09147263
33.79289018,1318,33.06068802
33.76815546,1319,33.02753448
33.74055165,1320,32.99190903
33.71,1321,32.95370483
33.67644236,1322,32.91284943
33.63990289,1323,32.86937714
33.60042634,1324,32.82335281
33.55805746,1325,32.77483368
33.512841,1326,32.7238884
33.46482171,1327,32.670578
33.41404433,1328,32.61496353
33.36055361,1329,32.55710983
33.30439431,1330,32.49707794
33.24561116,1331,32.43492889
33.18424893,1332,32.37073135
33.12035235,1333,32.30454254
33.05396618,1334,32.23643112
32.98513516,1335,32.16645432
32.91390404,1336,32.09467697
32.84031758,1337,32.02116013
32.76442051,1338,31.94596863
32.6862576,1339,31.86916542
32.60587358,1340,31.79081345
32.5233132,1341,31.71097374
32.43862122,1342,31.62971115
32.35184239,1343,31.54708672
32.26302144,1344,31.46316528
32.17220313,1345,31.37800598
32.07943221,1346,31.29167557
31.98475343,1347,31.20423508
31.88821153,1348,31.11574745
31.78985126,1349,31.02627563
31.68971737,1350,30.93588257
31.58785462,1351,30.8446312
31.48430774,1352,30.75258255
31.37912149,1353,30.65980148
31.27234062,1354,30.56634903
31.16400987,1355,30.47229004
31.05417399,1356,30.37768745
30.94287774,1357,30.2826004
30.83016585,1358,30.18709564
30.71608309,1359,30.09123421
30.60067418,1360,29.99508095
30.4839839,1361,29.89869499
30.36605697,1362,29.80214119
30.24693816,1363,29.70548248
30.12667221,1364,29.60877991
30.00530387,1365,29.51210022
29.88287789,1366,29.41550064
29.75943901,1367,29.31904984
29.63503199,1368,29.22280693
29.50970157,1369,29.12683487
29.3834925,1370,29.0311985
29.25644953,1371,28.93595886
29.12861741,1372,28.84117889
29.00004088,1373,28.74692154
28.8707647,1374,28.65324974
28.74083362,1375,28.56022644
28.61029238,1376,28.46791458
28.47918573,1377,28.37637711
28.34755841,1378,28.28567505
28.21545519,1379,28.19587326
28.0829208,1380,28.10703278
27.95,1381,28.01921844
27.81673753,1382,27.9324913
27.68317814,1383,27.8469162
27.54936659,1384,27.76255226
27.41534761,1385,27.67946625
27.28116596,1386,27.59771919
27.14686638,1387,27.51737404
27.01249363,1388,27.43849373
26.87809245,1389,27.3611412
26.74370759,1390,27.2853775
26.60938381,1391,27.21126747
26.47516584,1392,27.13887405
26.34109843,1393,27.06825829
26.20722635,1394,26.99948311
26.07359432,1395,26.93261337
25.94024711,1396,26.86771202
25.80722946,1397,26.80483818
25.67458612,1398,26.74405861
25.54236184,1399,26.68543243
25.41060136,1400,26.62902641
25.27934944,1401,26.57489967
25.14865082,1402,26.52311707
25.01855025,1403,26.47374344
24.88909248,1404,26.42683601
24.76032226,1405,26.38246155
24.63228434,1406,26.34068298
24.50502346,1407,26.30156136
24.37858438,1408,26.26516151
24.25301184,1409,26.23154449
24.12835059,1410,26.20077324
24.00464538,1411,26.17291069
23.88194096,1412,26.14801979
23.76028207,1413,26.12616348
23.63971347,1414,26.10740471
23.52027991,1415,26.09180641
23.40202612,1416,26.07942963
23.28499687,1417,26.07034111
23.16923689,1418,26.06459808
23.05479095,1419,26.0622673
22.94170378,1420,26.06341171
22.83002013,1421,26.06809235
22.71978475,1422,26.07637215
22.6110424,1423,26.08831596
22.50383782,1424,26.10398293
22.39821576,1425,26.12343979
22.29422096,1426,26.14674568
22.19189818,1427,26.17396736
22.09129216,1428,26.20516396
21.99244765,1429,26.24040031
21.89540941,1430,26.27973747
21.80022217,1431,26.32324028
21.70693069,1432,26.37097168
21.61557972,1433,26.42299271
21.52621401,1434,26.4793663
21.43887829,1435,26.54015541
21.35361733,1436,26.60542488
21.27047587,1437,26.67523575
21.18949866,1438,26.74965096
21.11073044,1439,26.82873154
21.03421597,1440,26.91254425
